Data Owner,Data Status,Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes,Result Rejected
0310,"1000 - Non-Public, Review Status Unknown",D10 - Sacramento River @ Chipps Island,D10,B9D80281551,E1222B2863,12/16/2022 11:25,Field Specific Conductance,0, 9173,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1222B2903,12/19/2022 09:55,Specific Conductance,0,19900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D7 - Grizzly Bay @ Dolphin nr. Suisun Slough,D7,E0B80702024,E1222B2903,12/19/2022 09:55,Field Specific Conductance,0, 20361,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1222B2904,12/19/2022 11:20,Specific Conductance,0,11900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZS42 - Suisun Slough @ Volanti Slough,NZS42,E3S81082029,E1222B2904,12/19/2022 11:20,Field Specific Conductance,0, 11947,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1222B2905,12/19/2022 12:30,Specific Conductance,0,12000,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ032 - Montezuma Slough nr Grizzly Island Club,NZ032,E3S81022013,E1222B2905,12/19/2022 12:30,Field Specific Conductance,0, 12295,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1222B2951,12/20/2022 09:40,Specific Conductance,0,35700,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41A - San Pablo Bay near Mouth of Petaluma River,D41A,E0B80512234,E1222B2951,12/20/2022 09:40,Field Specific Conductance,0, 36825,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1222B2952,12/20/2022 11:20,Specific Conductance,0,41900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",D41 - San Pablo Bay near Pinole Point,D41,E0B80182224,E1222B2952,12/20/2022 11:20,Field Specific Conductance,0, 43537,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1222B2953,12/20/2022 12:30,Specific Conductance,0,37800,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ325 - San Pablo Bay near Rock Wall and Light 15,NZ325,E3B80352175,E1222B2953,12/20/2022 12:30,Field Specific Conductance,0, 39293,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1222B2954,12/20/2022 12:55,Specific Conductance,0,32900,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ002 - Carquinez Strait near Glencove Harbor,NZ002,E0E80392129,E1222B2954,12/20/2022 12:55,Field Specific Conductance,0, 33724,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1222B2955,12/20/2022 13:15,Specific Conductance,0,32300,5,uS/cm@25 °C,Std Method 2510-B [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,N
0310,"1000 - Non-Public, Review Status Unknown",NZ004 - Carquinez Strait near Ozol Pier,NZ004,E0E80212097,E1222B2955,12/20/2022 13:15,Field Specific Conductance,0, 33273,1,uS/cm@25 °C,EPA 120.1 (Field) [1]*,3 Feet,"Water, Natural",Normal Sample,0,,,'-
