cond((Int)),zi((Int)),disp((Int)),cond(chlor2),cond(depth2),cond(DO2),cond(habitat),cond(month),cond(salinity2),cond(sediment),cond(turb2),cond(w_temp2),cond(year),zi(depth2),zi(salinity2),df,logLik,AICc,delta,weight
5.85675216837851,-1.12256570287368,+,0.188772534961747,,,,,0.0785654235815669,,-0.301496665933931,,,,,7,-1399.71683387877,2813.95218627606,89.048129200693,1.06276615510431e-20
8.31459667628194,-1.12255997840461,+,,,0.0711414266103803,+,,0.508653654983675,+,,,+,,,14,-1392.00910714154,2814.02778366108,89.123726585713,1.02334471688246e-20
6.01992522742127,-1.12256565983902,+,,,,,,,,,,+,,,7,-1399.75910117548,2814.03672086947,89.1326637941093,1.0187819964728e-20
8.36613478200798,-1.12256460965656,+,,,,+,,0.488216562329764,+,,-0.0568780510287527,+,,,14,-1392.01479379132,2814.03915696062,89.1350998852595,1.01754182901357e-20
5.8134295270299,-1.12254581408594,+,0.192798784697275,,,,+,,,-0.314150995839773,,,,,7,-1399.76348290884,2814.04548433619,89.1414272608281,1.01432773124083e-20
7.98254465063532,-1.12257046953606,+,0.175302448967256,,,+,,,+,-0.244237102704057,,+,,,14,-1392.03973407367,2814.08903752532,89.1849804499593,9.92477898418572e-21
6.0686903457027,-1.12256676322896,+,,,,,,0.093442299480535,+,,,,,,8,-1398.72299272618,2814.11575289423,89.2116958188663,9.79308841686475e-21
7.76885492946356,-1.12257574688245,+,,,-0.0923942516332211,+,,,,-0.204995230728699,-0.0801699631008577,+,,,12,-1394.36205323077,2814.20277944733,89.2987223719656,9.37609717235127e-21
8.09809812850923,-1.12256553074339,+,0.15097773184396,,,+,+,0.139576937300464,+,,-0.0488035541049406,,,,13,-1393.26230956097,2814.25795245528,89.3538953799152,9.12097852511809e-21
8.05224931388551,-1.12256369291368,+,0.158568853466389,,0.0211256538242156,+,,0.148514688362967,+,,-0.024420931310934,,,,13,-1393.27385060932,2814.28103455198,89.3769774766142,9.01631797887005e-21
8.0712617845095,-1.12256718930402,+,0.157404608565102,,0.029468481012311,+,+,0.161413909570659,+,,,,,,13,-1393.28116526094,2814.2956638552,89.3916067798427,8.95060737209141e-21
8.31679223714496,-1.12257044946099,+,,,,+,+,0.675441232325491,,-0.202915887928653,-0.0780143096029051,+,,,13,-1393.29321704838,2814.31976743009,89.4157103547291,8.84338396919334e-21
7.74810395476713,-1.12256187010649,+,0.251923473690461,,,+,+,,,-0.305664763173817,-0.0995362777656652,+,,,13,-1393.30614017864,2814.34561369062,89.4415566152561,8.72983505021189e-21
8.43177297284766,-1.12256643934745,+,,,-0.0640397560737189,+,+,0.671004300351294,,-0.20934446661204,,+,,,13,-1393.31323214253,2814.35979761839,89.4557405430242,8.66814239493789e-21
7.71397725484039,-1.12256456180661,+,0.254457147248831,,0.0121960449389065,+,,,,-0.299767158852976,-0.0813171913045456,+,,,13,-1393.31426417937,2814.36186169206,89.4578046167017,8.65920116729454e-21
7.65035871536097,-1.12256500248046,+,,,,+,+,,,-0.188128638531,-0.0706699858090574,+,,,12,-1394.44734445987,2814.37336190553,89.4693048301633,8.6095527151252e-21
7.7822166101154,-1.12256580426869,+,,,-0.0679378415854829,+,+,,,-0.19385890067594,,+,,,12,-1394.45268317465,2814.38403933509,89.4799822597261,8.56371124493181e-21
6.07378031366327,-1.12256493709436,+,0.0520312033449247,,,,,,+,,,,,,8,-1398.86364903378,2814.39706550942,89.4930084340572,8.50811629105262e-21
8.27803450538044,-1.1225680969563,+,,,-0.0639982319456907,+,,0.614553482332911,,-0.205207218833122,-0.0419547887746614,+,,,13,-1393.35781402471,2814.44896138275,89.5449043073863,8.29018785243982e-21
7.88281293808778,-1.12257750798147,+,0.183460662403537,,0.0529783281678778,+,+,,+,-0.252038813021712,,,,,13,-1393.36137035864,2814.45607405061,89.552016975249,8.26075753911239e-21
6.07585829425998,-1.12256402832544,+,,,,,+,,+,,,,,,8,-1398.90432323303,2814.47841390791,89.5743568325506,8.16899888962076e-21
7.95568674174172,-1.12256402558398,+,,,,+,+,0.0923709699678123,+,-0.166117561539838,-0.077229701350801,,,,13,-1393.38292916112,2814.49919165558,89.5951345802205,8.08457150287685e-21
7.69426755068348,-1.12256568658815,+,0.257716584731749,,0.045437547489774,+,+,,,-0.28161425694577,,+,,,13,-1393.39621575762,2814.52576484858,89.6217077732131,7.97786551295042e-21
7.87555388125183,-1.12256829557006,+,0.164810830499667,,0.125503177204532,+,,,+,,,+,,,14,-1392.28034487413,2814.57025912626,89.6662020508952,7.80234053490438e-21
8.36564061261626,-1.1225614652129,+,0.237976539595799,,,+,+,0.632744512183444,,-0.310240137450641,-0.104394184204135,+,,,14,-1392.28601726433,2814.58160390665,89.6775468312876,7.75820790203809e-21
7.99489976539223,-1.12256453402198,+,,,-0.0793866284755348,+,+,,+,-0.202469533872257,-0.168676263008681,,,,13,-1393.42713514502,2814.58760362337,89.6835465480035,7.73496925097857e-21
7.920263107896,-1.12256623076165,+,,,-0.0366508421273693,+,,0.114295832102099,+,-0.164977772252239,-0.0506567080813697,,,,13,-1393.43515495596,2814.60364324525,89.6995861698883,7.67318434273513e-21
7.99482330743247,-1.1225666990425,+,0.143266296072454,,,+,,,+,,-0.0902840291335193,+,,,14,-1392.30739794055,2814.62436525909,89.7203081837288,7.59409286786013e-21
7.98781966938697,-1.12256478345721,+,,,-0.0210354052113725,+,+,0.143301735238178,+,-0.157482739752981,,,,,13,-1393.45009397224,2814.63352127781,89.7294642024513,7.55940649746535e-21
7.87363377127828,-1.12257602615232,+,,,,+,,,+,-0.186346713878526,-0.106636636898027,+,,,14,-1392.3522577125,2814.71408480299,89.810027727624,7.26095177622124e-21
8.2172179253873,-1.1225668331672,+,0.246093183346418,,0.031362854248218,+,,0.589266628235016,,-0.289823073503221,-0.0461693647150308,+,,,14,-1392.38430153945,2814.77817245689,89.8741153815317,7.03197139079036e-21
8.31788229025161,-1.12256234999259,+,0.242069675044624,,0.0384762444249809,+,+,0.630308161089891,,-0.286381220974923,,+,,,14,-1392.38918838139,2814.78794614077,89.8838890654092,6.99769108751894e-21
8.04238220718916,-1.12256995535717,+,0.138304080429788,,-0.000762443204702682,+,+,,+,,-0.137259789465432,,,,13,-1393.53342530051,2814.80018393435,89.8961268589888,6.95500367112322e-21
8.09325974116124,-1.12256464383826,+,0.136773724897094,,,+,+,,+,,,+,,,14,-1392.41242922847,2814.83442783492,89.9303707595586,6.83693411897238e-21
8.07263920561681,-1.12256358473491,+,,,,+,+,,+,,-0.166193249111624,+,,,14,-1392.43875643955,2814.8870822571,89.9830251817371,6.65928546887237e-21
5.87696987276395,-1.12257674080378,+,,,,,,0.0340682953885653,,-0.211354094678275,-0.0771656914052009,,,,7,-1400.19962510642,2814.91776873136,90.0137116560018,6.55789032679887e-21
5.87680885106471,-1.1225601951409,+,,,0.025566466079314,,,,,-0.213085422645244,-0.0857112030396008,,,,7,-1400.20869928543,2814.93591708938,90.031860014014,6.49865203199299e-21
5.86216623549161,-1.12258395471075,+,,,,,+,,,-0.215219388118558,-0.0861619948130104,,,,7,-1400.20923600279,2814.93699052411,90.0329334487428,6.49516502845353e-21
8.40448464479896,-1.1225583059791,+,0.176846486455797,,,+,,0.516785475748907,+,-0.249904847825471,,+,,,15,-1391.32166654441,2814.9510253965,90.0469683211427,6.44974517411271e-21
8.06517665926515,-1.12256811398974,+,,,-0.0295919883423982,+,+,0.124634423852572,+,,-0.0669270574803645,,,,13,-1393.61135430124,2814.95604193582,90.0519848604545,6.43358774606858e-21
8.01182068021672,-1.12256495743067,+,,,,+,+,,+,-0.173384901043116,,+,,,14,-1392.47930910367,2814.96818758534,90.0641305099757,6.39463608810984e-21
7.80592642984606,-1.12256630191873,+,,,-0.0564879722243606,+,+,,,,-0.0632183086012281,+,,,12,-1394.74894068176,2814.97655434931,90.0724972739495,6.36794075999579e-21
5.83625249062656,-1.12256852309961,+,,,,,+,0.0780424185710941,,-0.204559328344488,,,,,7,-1400.23597466891,2814.99046785634,90.0864107809744,6.32379430180478e-21
8.43625839393774,-1.12256299394373,+,,,-0.0480672411325453,+,+,0.655889145515473,,,-0.0674513572676678,+,,,13,-1393.63364987667,2815.00063308668,90.0965760113209,6.29173443194122e-21
5.88704824260212,-1.12258185114587,+,0.163445225498962,,0.132372659344982,,,0.0935553587845521,,,,,,,7,-1400.24340163367,2815.00532178586,90.1012647104967,6.27700168302283e-21
7.89369515124047,-1.12256393958376,+,,,0.0374143549030764,+,,,+,-0.163009516935171,,+,,,14,-1392.50795687709,2815.02548313217,90.1214260568104,6.21404314602117e-21
5.87815806453222,-1.12255288018569,+,,,0.0579106604254889,,,0.0709369013970893,,-0.201016591736102,,,,,7,-1400.25453539635,2815.02758931121,90.1235322358507,6.20750264677636e-21
5.8196089648976,-1.12258298829284,+,0.171226893183497,,0.167182788453436,,+,,,,,,,,7,-1400.25648478858,2815.03148809567,90.1274310203089,6.19541357635287e-21
5.82829339294581,-1.12256708566816,+,,,0.0809130681134696,,+,,,-0.205330428982071,,,,,7,-1400.26463441844,2815.04778735541,90.1437302800464,6.14512842980115e-21
6.04153010883828,-1.12256527729229,+,,,,,,,+,-0.2024333719409,-0.119353781705413,,,,9,-1398.11518735702,2815.07149620937,90.167439134008,6.07271153200085e-21
5.89226861996263,-1.12256778785224,+,0.158868850024227,,0.114311088129217,,,,,,-0.0734206358721335,,,,7,-1400.32526889149,2815.1690563015,90.2649992261408,5.78359331107849e-21
5.99841643298496,-1.1225601986774,+,,,,,,,,-0.216791432637104,,+,,,8,-1399.27275109265,2815.21526962715,90.3112125517896,5.65148592871851e-21
6.04653708572965,-1.12256840764593,+,,,0.136025739306963,,,,+,-0.183114252485478,,,,,9,-1398.2000435823,2815.24120865993,90.3371515845629,5.57866215471662e-21
7.88103644608729,-1.12256403629076,+,,,0.0510531401957527,+,,,+,,-0.0772113509628777,+,,,14,-1392.6249690226,2815.25950742318,90.3554503478222,5.5278536333924e-21
5.84149292103276,-1.12253283525754,+,0.13977166620001,,,,+,0.112974962057952,,,,,,,7,-1400.37375420201,2815.26602692254,90.3619698471794,5.50986355179916e-21
5.89742419370019,-1.12255835454513,+,0.137625859718151,,,,,0.0737295153866381,,,-0.0737520176810799,,,,7,-1400.39068828165,2815.29989508182,90.3958380064582,5.41734465569413e-21
7.97129770193656,-1.12256747106977,+,,,0.0604383148622142,+,+,,+,,,+,,,14,-1392.6825093544,2815.37458808678,90.4705310114191,5.21875713603223e-21
5.87580186679283,-1.12256026675981,+,0.136808323991124,,,,+,,,,-0.0976061100137096,,,,7,-1400.45424411236,2815.42700674325,90.5229496678853,5.0837539171687e-21
5.99217746849779,-1.12256396844245,+,0.144676614734857,,,,,,,,,+,,,8,-1399.38049752958,2815.43076250103,90.5267054256656,5.07421620114568e-21
8.29450383383933,-1.12256856271363,+,0.167874338847767,,0.127157215663577,+,,0.511971599954766,+,,,+,,,15,-1391.56328849909,2815.43426930587,90.5302122305075,5.06532685375328e-21
6.01998184740044,-1.1225640321722,+,0.105019362230217,,,,,,+,-0.255211240054743,,,,,9,-1398.29836866771,2815.43785883075,90.5338017553877,5.05624394863587e-21
8.61706105167371,-1.12256507328541,+,0.132947804231169,,,+,+,0.556774780483744,+,,,+,,,15,-1391.60672228006,2815.52113686781,90.6170797924469,4.85002998054327e-21
6.03958129849504,-1.12256584158006,+,,,,,,0.0709662956981315,+,-0.192009189763178,,,,,9,-1398.35536021594,2815.55184192721,90.6477848518512,4.7761384137963e-21
8.55990058794915,-1.12256910526651,+,,,,+,+,0.579543082412227,+,-0.185596965591227,,+,,,15,-1391.63012811758,2815.56794854284,90.6638914674827,4.73782916610893e-21
8.60490834347408,-1.12255724792931,+,,,,+,+,0.55884030808812,+,,-0.162381701088756,+,,,15,-1391.6317747368,2815.5712417813,90.667184705937,4.73003418495332e-21
7.70627118449395,-1.12256690598558,+,0.226172516497928,,0.0691341054245768,+,+,,,,-0.0247979466927413,+,,,13,-1393.92001678906,2815.57336691146,90.6693098360952,4.72501088506954e-21
6.07407830436827,-1.1225627749467,+,,,0.12060275630617,,,,+,,-0.0820664867086332,,,,9,-1398.39045452138,2815.62203053809,90.7179734627298,4.61143021769842e-21
8.41526618722057,-1.12256316771667,+,0.146548249052224,,,+,,0.489813415602793,+,,-0.0635477188777324,+,,,15,-1391.66119351479,2815.63007933727,90.7260222619102,4.59290927265863e-21
6.06206551466913,-1.12256480697757,+,0.0864405864709451,,0.182750965579563,,,,+,,,,,,9,-1398.41057971366,2815.66228092265,90.7582238472901,4.51955193300375e-21
5.84242742801944,-1.1225683075852,+,0.210501546279086,,0.0772512056373287,,,,,-0.308898215864276,-0.0793932207388422,,,,8,-1399.49980387367,2815.66937518921,90.765318113843,4.50354887920918e-21
5.83987760965532,-1.12257368992674,+,,,0.0948883145480476,,+,0.0881999385227177,,,,,,,7,-1400.57628782897,2815.67109417645,90.7670371010877,4.49967977064491e-21
5.78692005114682,-1.1225669790055,+,0.218144726924865,,0.132404411366312,,+,,,-0.30129857142755,,,,,8,-1399.5141719685,2815.69811137886,90.7940543034942,4.43930410459971e-21
6.06830456152791,-1.1225660821219,+,,,0.145934255298528,,,0.0673101166159381,+,,,,,,9,-1398.4309513381,2815.70302417153,90.7989670961647,4.4284127964274e-21
6.04636178097831,-1.12256724640995,+,,,,,+,,+,-0.205521582666159,,,,,9,-1398.4575759059,2815.75627330714,90.8522162317749,4.312063961297e-21
6.06310392739647,-1.12256511088845,+,,,,,,0.269835019024397,,,,+,,,8,-1399.54499055868,2815.75974855922,90.8556914838587,4.30457771269758e-21
8.29201152295488,-1.12256790146783,+,,,,+,,0.488785513121134,+,-0.187744909294541,-0.0769186752385285,+,,,15,-1391.72677455991,2815.76124142752,90.857184352154,4.30136582778087e-21
5.84428410997392,-1.12256696367456,+,0.210002099250795,,0.108975383522401,,,0.0602908953249584,,-0.295453039569723,,,,,8,-1399.55113980245,2815.77204704677,90.8679899714066,4.27818903336261e-21
8.00221794970668,-1.12256536603154,+,0.179798064338717,,,+,+,0.0956514609556469,+,-0.236136749392239,-0.0797457219563424,,,,14,-1392.88569187016,2815.78095311831,90.8768960429475,4.25918045890625e-21
5.8480812434205,-1.12255131176661,+,0.196826359661452,,,,,0.0236381393825723,,-0.308990430071727,-0.0935549602958471,,,,8,-1399.56065364058,2815.79107472303,90.8870176476657,4.23768003896834e-21
5.83330184903234,-1.12257514415801,+,0.198482480768896,,,,+,,,-0.312489474489144,-0.097855671750869,,,,8,-1399.56209994228,2815.79396732641,90.8899102510509,4.23155550518481e-21
5.94554160056831,-1.12256720003988,+,,,0.128163077514632,,,,,,,+,,,8,-1399.56797593492,2815.8057193117,90.9016622363374,4.2067638253633e-21
8.32174725830802,-1.12256738205264,+,0.213679310310644,,0.0635779823141735,+,+,0.625599585501355,,,-0.0346730877514538,+,,,14,-1392.89917733728,2815.80792405255,90.9038669771871,4.20212896847179e-21
6.06518385651647,-1.12256419217031,+,0.0662600668943825,,,,,,+,,-0.124709028223208,,,,9,-1398.49525000121,2815.83162149775,90.9275644223912,4.15263291953356e-21
6.13076980028403,-1.12257429536329,+,,,,,+,,+,,-0.145241043599929,,,,9,-1398.5012621201,2815.84364573554,90.9395886601746,4.12774169618038e-21
5.90212186899639,-1.12257614247999,+,,,0.0678131961876412,,,0.0728346067757308,,,-0.0413297377103581,,,,7,-1400.66576016122,2815.85003884095,90.9459817655929,4.1145682183541e-21
7.96679628523578,-1.12255994200885,+,0.184175568011515,,-0.00956811273163823,+,,0.112356443027437,+,-0.231295544219114,-0.0546339353934981,,,,14,-1392.9230304647,2815.8556303074,90.9515732320356,4.10308104830821e-21
6.06325660377042,-1.12256563076529,+,,,0.16540038899617,,+,,+,,,,,,9,-1398.51961306013,2815.88034761559,90.9762905402231,4.05268454682463e-21
5.98718621374332,-1.12256531465806,+,,,,,,,,,-0.0999526883712089,+,,,8,-1399.60877762832,2815.8873226985,90.9832656231351,4.03857525912314e-21
5.86891884486313,-1.12256214934398,+,,,,,+,0.0814459844009302,,,-0.0412031892886399,,,,7,-1400.68483613373,2815.88819078598,90.9841337106191,4.03682272117206e-21
8.3097519298286,-1.12255769662188,+,,,0.0384515526207168,+,,0.515352926578243,+,-0.169256387351497,,+,,,15,-1391.79655256626,2815.90079744022,90.9967403648557,4.01145733419232e-21
5.8618379782155,-1.12257053170341,+,,,0.0857545167447868,,+,,,,-0.0510189236237005,,,,7,-1400.6988616239,2815.91624176632,91.0121846909587,3.98059950452164e-21
6.07173960385836,-1.12256441395407,+,,,,,,0.0349142301527149,+,,-0.102206795410475,,,,9,-1398.54497130148,2815.93106409829,91.0270070229281,3.95120766928966e-21
8.00276866622483,-1.12256428906725,+,0.181238963648972,,0.011383094695885,+,+,0.141847036408188,+,-0.219316768808795,,,,,14,-1392.96343885034,2815.93644707867,91.0323900033113,3.94058733128168e-21
6.1936252766981,-1.12256595185681,+,,,,,,,+,,,+,,,10,-1397.4530023957,2815.93886864116,91.0348115657948,3.93581902932728e-21
5.80521657081882,-1.12257130121372,+,0.191929635177984,,,,+,0.0781207555391291,,-0.296308094010126,,,,,8,-1399.63529744284,2815.94036232754,91.0363052521734,3.93288068706798e-21
7.9016974866266,-1.12258076205079,+,0.182086656758365,,,+,,,+,-0.265273892042893,-0.119580885927966,+,,,15,-1391.824339737,2815.95637178169,91.052314706325,3.90152471597114e-21
8.00138842936155,-1.12256834470187,+,0.172441561472889,,-0.0444874081742491,+,+,,+,-0.269417134949427,-0.159121416483857,,,,14,-1392.98546014039,2815.98048965877,91.076432583408,3.85475900831366e-21
8.51367491951627,-1.12256780526947,+,,,0.0566341828440861,+,+,0.565594435101913,+,,,+,,,15,-1391.86154591152,2816.03078413073,91.1267270553708,3.75903116389925e-21
5.95130519840171,-1.12256331312957,+,0.198884024417972,,,,,,,-0.314348688278267,,+,,,9,-1398.6018923868,2816.04490626892,91.1408491935608,3.73258187514219e-21
5.97157846958496,-1.12255009606071,+,,,,,+,,,,,+,,,8,-1399.70379925846,2816.07736595878,91.1733088834135,3.67249159709614e-21
6.05769782424725,-1.12256548506605,+,0.0632247743519981,,,,,0.0983914206662215,+,,,,,,9,-1398.6616233362,2816.16436816772,91.2603110923574,3.51615912618413e-21
7.85390380950494,-1.12255843233129,+,0.190820566074376,,0.0946349373364643,+,,,+,-0.228020389778979,,+,,,15,-1391.95527771898,2816.21824774564,91.3141906702822,3.42269909051916e-21
8.28984584676162,-1.12255718883242,+,,,0.0602841314105147,+,,0.492993487601677,+,,-0.0467495205421996,+,,,15,-1391.97886794614,2816.26542819997,91.3613711246035,3.34290176060009e-21
6.06447431067327,-1.12255623648631,+,,,,,+,0.0933432233325452,+,,,,,,9,-1398.72254361841,2816.28620873214,91.3821516567768,3.30834794434021e-21
8.02478494818744,-1.12257125194388,+,0.171467768141788,,,+,+,,+,-0.244716460958424,,+,,,15,-1392.02149089809,2816.35067410387,91.44661702851,3.20341128464349e-21
8.50061327208705,-1.12256231109122,+,,,-0.114003509968556,+,+,0.671264095820011,,-0.232041570558121,-0.12547711042371,+,,,14,-1393.1745916925,2816.35875276299,91.4546956876329,3.1904977493147e-21
7.84990134756751,-1.12256587046672,+,,,-0.119415696151807,+,+,,,-0.216852865101543,-0.121218731556113,+,,,13,-1394.32142065005,2816.37617463343,91.4721175580689,3.16282622750112e-21
8.01133361179774,-1.12257053369314,+,,,,+,+,,+,-0.204549067751018,-0.203587146625808,+,,,15,-1392.06852305843,2816.44473842455,91.5406813491895,3.056236044807e-21
8.08795204542969,-1.12256992899394,+,0.152682670803217,,0.00993312989581321,+,+,0.140039951941781,+,,-0.0442607330697531,,,,14,-1393.26127593261,2816.5321212432,91.6280641678418,2.92557984542126e-21
6.06144644894006,-1.12255470927777,+,0.0541106430597777,,,,+,,+,,,,,,9,-1398.86016480148,2816.56145109829,91.6573940229282,2.88298948453239e-21
5.85164187291817,-1.12256441994336,+,0.204726433090146,,0.223425165765575,,,,,,,+,,,9,-1398.87269347017,2816.58650843566,91.6824513603006,2.84709479034443e-21
8.09406066527646,-1.12256245668431,+,0.130226119802412,,,+,+,,+,,-0.159949505945049,+,,,15,-1392.15061799495,2816.6089282976,91.7048712222377,2.81535727431635e-21
7.74860184382838,-1.12257207282107,+,0.251873889463215,,-0.000347729634630355,+,+,,,-0.305718329989369,-0.0996765292993724,+,,,14,-1393.30613920246,2816.62184778291,91.717790707547,2.79722940456706e-21
